double_matchings,bits_recovered,bits,%
14.0,390.0,390.0,1.0
12.0,0.0,339.0,0.0
15.0,336.0,363.0,0.9256198347107438
15.0,342.0,372.0,0.9193548387096774
14.0,291.0,312.0,0.9326923076923076
13.0,261.0,261.0,1.0
15.0,327.0,327.0,1.0
17.0,483.0,483.0,1.0
11.0,87.0,150.0,0.58
18.0,0.0,375.0,0.0
24.0,2169.0,2169.0,1.0
17.0,672.0,672.0,1.0
18.0,591.0,591.0,1.0
13.0,144.0,165.0,0.8727272727272727
16.0,573.0,573.0,1.0
17.0,774.0,774.0,1.0
20.0,909.0,909.0,1.0
16.0,612.0,612.0,1.0
19.0,909.0,909.0,1.0
20.0,1146.0,1146.0,1.0
12.0,183.0,183.0,1.0
16.0,354.0,354.0,1.0
17.0,669.0,669.0,1.0
19.0,729.0,729.0,1.0
13.0,0.0,114.0,0.0
17.0,690.0,690.0,1.0
12.0,192.0,192.0,1.0
14.0,435.0,435.0,1.0
12.0,297.0,297.0,1.0
16.0,273.0,354.0,0.7711864406779662
18.0,423.0,423.0,1.0
22.0,1440.0,1440.0,1.0
17.0,669.0,669.0,1.0
14.0,255.0,288.0,0.8854166666666666
18.0,738.0,738.0,1.0
13.0,189.0,225.0,0.84
15.0,156.0,255.0,0.611764705882353
18.0,768.0,768.0,1.0
19.0,861.0,861.0,1.0
16.0,471.0,606.0,0.7772277227722773
19.0,948.0,948.0,1.0
16.0,489.0,489.0,1.0
17.0,651.0,651.0,1.0
13.0,246.0,246.0,1.0
14.0,360.0,360.0,1.0
19.0,942.0,942.0,1.0
18.0,567.0,567.0,1.0
18.0,225.0,399.0,0.5639097744360902
15.0,474.0,474.0,1.0
22.0,1263.0,1263.0,1.0
19.0,1134.0,1134.0,1.0
15.0,291.0,333.0,0.8738738738738738
19.0,879.0,879.0,1.0
16.0,678.0,678.0,1.0
14.0,189.0,270.0,0.7
13.0,84.0,84.0,1.0
15.0,345.0,345.0,1.0
15.0,435.0,435.0,1.0
18.0,675.0,675.0,1.0
17.0,549.0,549.0,1.0
18.0,381.0,570.0,0.6684210526315789
18.0,816.0,816.0,1.0
15.0,423.0,450.0,0.94
9.0,0.0,54.0,0.0
18.0,732.0,732.0,1.0
18.0,705.0,705.0,1.0
20.0,1200.0,1200.0,1.0
14.0,441.0,441.0,1.0
17.0,657.0,657.0,1.0
12.0,210.0,210.0,1.0
15.0,456.0,456.0,1.0
17.0,609.0,609.0,1.0
12.0,216.0,249.0,0.8674698795180723
13.0,306.0,306.0,1.0
16.0,522.0,522.0,1.0
19.0,864.0,864.0,1.0
17.0,570.0,570.0,1.0
13.0,228.0,228.0,1.0
19.0,468.0,720.0,0.65
15.0,231.0,231.0,1.0
18.0,783.0,783.0,1.0
17.0,501.0,561.0,0.893048128342246
11.0,0.0,120.0,0.0
14.0,390.0,390.0,1.0
10.0,0.0,93.0,0.0
16.0,177.0,279.0,0.6344086021505376
17.0,462.0,579.0,0.7979274611398963
20.0,1080.0,1080.0,1.0
16.0,597.0,597.0,1.0
16.0,762.0,762.0,1.0
16.0,450.0,546.0,0.8241758241758241
20.0,597.0,648.0,0.9212962962962964
14.0,387.0,402.0,0.9626865671641792
16.0,477.0,561.0,0.8502673796791443
11.0,126.0,126.0,1.0
18.0,759.0,759.0,1.0
15.0,420.0,420.0,1.0
17.0,0.0,654.0,0.0
16.0,321.0,321.0,1.0
18.0,828.0,828.0,1.0
21.0,813.0,813.0,1.0
19.0,831.0,831.0,1.0
14.0,342.0,342.0,1.0
16.0,540.0,540.0,1.0
15.0,396.0,414.0,0.9565217391304348
16.0,492.0,492.0,1.0
20.0,909.0,975.0,0.9323076923076924
13.0,315.0,315.0,1.0
19.0,1038.0,1038.0,1.0
20.0,912.0,966.0,0.9440993788819876
21.0,1332.0,1332.0,1.0
16.0,363.0,444.0,0.8175675675675675
16.0,564.0,564.0,1.0
20.0,1224.0,1224.0,1.0
16.0,453.0,453.0,1.0
19.0,660.0,660.0,1.0
16.0,468.0,468.0,1.0
16.0,498.0,498.0,1.0
17.0,690.0,690.0,1.0
13.0,150.0,240.0,0.625
16.0,555.0,555.0,1.0
17.0,498.0,525.0,0.9485714285714286
14.0,399.0,399.0,1.0
20.0,1116.0,1116.0,1.0
15.0,408.0,450.0,0.9066666666666666
18.0,597.0,597.0,1.0
15.0,0.0,504.0,0.0
20.0,693.0,867.0,0.7993079584775087
12.0,237.0,237.0,1.0
17.0,783.0,783.0,1.0
8.0,66.0,66.0,1.0
19.0,681.0,681.0,1.0
16.0,246.0,378.0,0.6507936507936508
18.0,792.0,792.0,1.0
12.0,138.0,171.0,0.8070175438596491
23.0,1236.0,1251.0,0.988009592326139
16.0,363.0,390.0,0.9307692307692308
17.0,183.0,363.0,0.5041322314049587
18.0,612.0,612.0,1.0
18.0,672.0,708.0,0.9491525423728814
16.0,438.0,438.0,1.0
14.0,360.0,360.0,1.0
17.0,564.0,564.0,1.0
13.0,0.0,99.0,0.0
15.0,456.0,456.0,1.0
17.0,291.0,399.0,0.7293233082706767
15.0,177.0,204.0,0.8676470588235294
16.0,654.0,654.0,1.0
17.0,720.0,720.0,1.0
16.0,666.0,666.0,1.0
13.0,159.0,234.0,0.6794871794871795
19.0,633.0,645.0,0.9813953488372092
8.0,72.0,81.0,0.8888888888888888
15.0,450.0,450.0,1.0
14.0,429.0,429.0,1.0
12.0,0.0,201.0,0.0
16.0,372.0,372.0,1.0
17.0,744.0,744.0,1.0
14.0,276.0,276.0,1.0
17.0,531.0,531.0,1.0
16.0,429.0,474.0,0.9050632911392406
20.0,735.0,921.0,0.7980456026058632
19.0,1056.0,1056.0,1.0
13.0,237.0,237.0,1.0
17.0,516.0,516.0,1.0
19.0,720.0,720.0,1.0
20.0,1023.0,1023.0,1.0
15.0,603.0,603.0,1.0
12.0,153.0,153.0,1.0
21.0,1269.0,1269.0,1.0
16.0,618.0,666.0,0.927927927927928
17.0,288.0,408.0,0.7058823529411765
16.0,381.0,381.0,1.0
13.0,204.0,243.0,0.8395061728395061
14.0,366.0,366.0,1.0
18.0,744.0,744.0,1.0
18.0,429.0,543.0,0.7900552486187845
14.0,291.0,291.0,1.0
14.0,426.0,426.0,1.0
12.0,309.0,309.0,1.0
21.0,1434.0,1434.0,1.0
15.0,276.0,276.0,1.0
11.0,150.0,183.0,0.819672131147541
12.0,150.0,240.0,0.625
17.0,546.0,546.0,1.0
13.0,0.0,156.0,0.0
16.0,501.0,501.0,1.0
22.0,1596.0,1596.0,1.0
19.0,975.0,975.0,1.0
16.0,576.0,576.0,1.0
15.0,498.0,498.0,1.0
13.0,267.0,291.0,0.9175257731958762
17.0,651.0,651.0,1.0
13.0,207.0,207.0,1.0
13.0,339.0,339.0,1.0
16.0,636.0,636.0,1.0
16.0,438.0,438.0,1.0
20.0,294.0,540.0,0.5444444444444444
14.0,216.0,216.0,1.0
14.0,255.0,255.0,1.0
14.0,336.0,372.0,0.9032258064516128
16.0,525.0,525.0,1.0
14.0,255.0,264.0,0.9659090909090908
21.0,990.0,990.0,1.0
15.0,447.0,447.0,1.0
9.0,0.0,81.0,0.0
12.0,165.0,201.0,0.8208955223880597
12.0,198.0,252.0,0.7857142857142857
14.0,336.0,336.0,1.0
17.0,591.0,591.0,1.0
19.0,816.0,816.0,1.0
11.0,147.0,165.0,0.8909090909090909
14.0,108.0,186.0,0.5806451612903226
21.0,1092.0,1092.0,1.0
15.0,294.0,378.0,0.7777777777777778
14.0,366.0,375.0,0.976
22.0,1077.0,1077.0,1.0
14.0,264.0,264.0,1.0
18.0,759.0,759.0,1.0
15.0,252.0,252.0,1.0
11.0,57.0,111.0,0.5135135135135135
16.0,450.0,450.0,1.0
21.0,1410.0,1410.0,1.0
18.0,834.0,834.0,1.0
16.0,600.0,600.0,1.0
15.0,459.0,459.0,1.0
15.0,321.0,408.0,0.7867647058823529
16.0,558.0,558.0,1.0
15.0,228.0,270.0,0.8444444444444444
13.0,96.0,147.0,0.6530612244897959
16.0,570.0,570.0,1.0
25.0,1725.0,1725.0,1.0
13.0,339.0,339.0,1.0
20.0,1110.0,1110.0,1.0
14.0,0.0,141.0,0.0
14.0,249.0,294.0,0.8469387755102041
14.0,0.0,285.0,0.0
21.0,1221.0,1221.0,1.0
10.0,138.0,138.0,1.0
16.0,666.0,666.0,1.0
20.0,1218.0,1218.0,1.0
21.0,1605.0,1605.0,1.0
17.0,591.0,657.0,0.8995433789954338
20.0,879.0,879.0,1.0
11.0,0.0,117.0,0.0
15.0,171.0,276.0,0.6195652173913043
15.0,432.0,432.0,1.0
14.0,345.0,345.0,1.0
12.0,207.0,207.0,1.0
20.0,1098.0,1098.0,1.0
14.0,327.0,345.0,0.9478260869565216
15.0,360.0,390.0,0.9230769230769232
21.0,1509.0,1509.0,1.0
16.0,402.0,444.0,0.9054054054054054
16.0,351.0,351.0,1.0
17.0,654.0,675.0,0.9688888888888888
20.0,684.0,684.0,1.0
18.0,753.0,753.0,1.0
16.0,738.0,738.0,1.0
16.0,693.0,693.0,1.0
18.0,0.0,879.0,0.0
16.0,648.0,723.0,0.8962655601659751
15.0,450.0,450.0,1.0
14.0,180.0,273.0,0.6593406593406593
14.0,309.0,309.0,1.0
13.0,306.0,306.0,1.0
17.0,123.0,237.0,0.5189873417721519
18.0,678.0,678.0,1.0
13.0,330.0,330.0,1.0
18.0,699.0,699.0,1.0
22.0,1239.0,1269.0,0.9763593380614656
11.0,84.0,96.0,0.875
12.0,225.0,234.0,0.9615384615384616
19.0,891.0,891.0,1.0
17.0,675.0,675.0,1.0
17.0,483.0,522.0,0.9252873563218392
19.0,789.0,822.0,0.95985401459854
17.0,420.0,420.0,1.0
8.0,0.0,48.0,0.0
20.0,1149.0,1149.0,1.0
19.0,582.0,684.0,0.8508771929824561
13.0,0.0,144.0,0.0
9.0,72.0,81.0,0.8888888888888888
16.0,606.0,606.0,1.0
17.0,408.0,582.0,0.7010309278350515
16.0,474.0,474.0,1.0
13.0,276.0,276.0,1.0
15.0,222.0,336.0,0.6607142857142857
16.0,462.0,462.0,1.0
14.0,336.0,336.0,1.0
15.0,390.0,390.0,1.0
15.0,261.0,261.0,1.0
17.0,552.0,552.0,1.0
20.0,663.0,918.0,0.7222222222222222
20.0,1077.0,1077.0,1.0
14.0,408.0,408.0,1.0
15.0,522.0,522.0,1.0
16.0,405.0,438.0,0.9246575342465754
16.0,456.0,456.0,1.0
19.0,939.0,939.0,1.0
17.0,756.0,756.0,1.0
12.0,267.0,279.0,0.956989247311828
17.0,279.0,366.0,0.7622950819672131
19.0,555.0,555.0,1.0
17.0,717.0,717.0,1.0
15.0,381.0,381.0,1.0
18.0,786.0,786.0,1.0
14.0,255.0,255.0,1.0
12.0,0.0,144.0,0.0
15.0,450.0,450.0,1.0
15.0,288.0,288.0,1.0
15.0,498.0,498.0,1.0
15.0,360.0,378.0,0.9523809523809524
14.0,279.0,279.0,1.0
22.0,1341.0,1341.0,1.0
18.0,615.0,687.0,0.8951965065502183
15.0,369.0,369.0,1.0
10.0,108.0,108.0,1.0
17.0,603.0,603.0,1.0
14.0,393.0,393.0,1.0
22.0,1335.0,1335.0,1.0
17.0,693.0,693.0,1.0
16.0,510.0,540.0,0.9444444444444444
15.0,282.0,387.0,0.7286821705426356
20.0,1305.0,1338.0,0.9753363228699552
15.0,447.0,492.0,0.9085365853658536
15.0,576.0,576.0,1.0
12.0,225.0,225.0,1.0
19.0,774.0,774.0,1.0
14.0,0.0,207.0,0.0
18.0,471.0,606.0,0.7772277227722773
16.0,534.0,534.0,1.0
18.0,579.0,681.0,0.8502202643171806
12.0,96.0,102.0,0.9411764705882352
18.0,831.0,831.0,1.0
21.0,1089.0,1134.0,0.9603174603174603
16.0,549.0,549.0,1.0
17.0,417.0,525.0,0.7942857142857143
19.0,897.0,897.0,1.0
16.0,453.0,453.0,1.0
17.0,531.0,531.0,1.0
18.0,939.0,939.0,1.0
13.0,90.0,165.0,0.5454545454545454
15.0,417.0,417.0,1.0
19.0,1005.0,1005.0,1.0
22.0,1290.0,1290.0,1.0
20.0,1269.0,1269.0,1.0
14.0,234.0,234.0,1.0
18.0,390.0,390.0,1.0
15.0,384.0,384.0,1.0
12.0,234.0,258.0,0.9069767441860463
16.0,525.0,525.0,1.0
11.0,186.0,186.0,1.0
17.0,624.0,624.0,1.0
17.0,444.0,444.0,1.0
18.0,414.0,519.0,0.7976878612716763
16.0,408.0,408.0,1.0
15.0,405.0,405.0,1.0
17.0,432.0,552.0,0.782608695652174
24.0,1722.0,1722.0,1.0
19.0,738.0,738.0,1.0
15.0,486.0,486.0,1.0
12.0,84.0,156.0,0.5384615384615384
12.0,243.0,243.0,1.0
17.0,633.0,633.0,1.0
16.0,552.0,552.0,1.0
16.0,384.0,384.0,1.0
14.0,0.0,276.0,0.0
17.0,720.0,720.0,1.0
16.0,546.0,546.0,1.0
18.0,654.0,729.0,0.897119341563786
21.0,1002.0,1002.0,1.0
19.0,957.0,957.0,1.0
17.0,549.0,549.0,1.0
15.0,354.0,354.0,1.0
14.0,303.0,303.0,1.0
14.0,234.0,234.0,1.0
16.0,645.0,645.0,1.0
18.0,693.0,693.0,1.0
17.0,804.0,804.0,1.0
15.0,282.0,282.0,1.0
21.0,1500.0,1500.0,1.0
17.0,531.0,531.0,1.0
15.0,375.0,375.0,1.0
14.0,333.0,333.0,1.0
16.0,396.0,396.0,1.0
17.0,657.0,657.0,1.0
16.0,564.0,564.0,1.0
17.0,693.0,693.0,1.0
15.0,351.0,453.0,0.7748344370860927
14.0,363.0,363.0,1.0
15.0,486.0,522.0,0.9310344827586208
15.0,288.0,333.0,0.8648648648648649
15.0,486.0,486.0,1.0
13.0,351.0,351.0,1.0
18.0,495.0,531.0,0.9322033898305084
15.0,258.0,258.0,1.0
16.0,516.0,516.0,1.0
17.0,639.0,639.0,1.0
12.0,159.0,159.0,1.0
18.0,858.0,858.0,1.0
16.0,405.0,405.0,1.0
14.0,471.0,471.0,1.0
13.0,180.0,285.0,0.631578947368421
19.0,1110.0,1308.0,0.8486238532110092
12.0,240.0,240.0,1.0
19.0,903.0,903.0,1.0
14.0,0.0,261.0,0.0
17.0,744.0,744.0,1.0
19.0,1032.0,1032.0,1.0
16.0,660.0,660.0,1.0
13.0,186.0,216.0,0.8611111111111112
20.0,1080.0,1080.0,1.0
13.0,186.0,207.0,0.8985507246376812
16.0,618.0,618.0,1.0
11.0,123.0,147.0,0.8367346938775511
18.0,1002.0,1002.0,1.0
14.0,429.0,429.0,1.0
14.0,465.0,465.0,1.0
20.0,882.0,882.0,1.0
11.0,114.0,114.0,1.0
14.0,321.0,321.0,1.0
16.0,489.0,489.0,1.0
13.0,243.0,243.0,1.0
15.0,315.0,315.0,1.0
17.0,630.0,630.0,1.0
16.0,303.0,303.0,1.0
17.0,480.0,480.0,1.0
16.0,321.0,345.0,0.9304347826086956
11.0,105.0,144.0,0.7291666666666666
12.0,255.0,255.0,1.0
15.0,60.0,171.0,0.3508771929824561
11.0,72.0,72.0,1.0
17.0,681.0,681.0,1.0
19.0,1080.0,1080.0,1.0
16.0,441.0,531.0,0.8305084745762712
11.0,186.0,186.0,1.0
16.0,495.0,495.0,1.0
16.0,177.0,384.0,0.4609375
16.0,534.0,534.0,1.0
15.0,321.0,321.0,1.0
14.0,351.0,351.0,1.0
18.0,774.0,774.0,1.0
21.0,1377.0,1377.0,1.0
16.0,411.0,411.0,1.0
17.0,591.0,591.0,1.0
14.0,198.0,240.0,0.825
17.0,450.0,450.0,1.0
13.0,162.0,177.0,0.9152542372881356
12.0,231.0,231.0,1.0
15.0,0.0,144.0,0.0
19.0,720.0,720.0,1.0
18.0,654.0,654.0,1.0
16.0,0.0,309.0,0.0
15.0,402.0,402.0,1.0
16.0,537.0,537.0,1.0
14.0,369.0,369.0,1.0
15.0,417.0,417.0,1.0
14.0,288.0,303.0,0.9504950495049505
20.0,1038.0,1038.0,1.0
22.0,1173.0,1173.0,1.0
18.0,786.0,786.0,1.0
14.0,477.0,507.0,0.940828402366864
25.0,2310.0,2310.0,1.0
17.0,672.0,672.0,1.0
18.0,636.0,636.0,1.0
17.0,480.0,480.0,1.0
20.0,1062.0,1062.0,1.0
18.0,726.0,726.0,1.0
17.0,231.0,663.0,0.3484162895927601
15.0,447.0,447.0,1.0
17.0,681.0,681.0,1.0
22.0,1440.0,1440.0,1.0
22.0,1656.0,1656.0,1.0
18.0,618.0,618.0,1.0
23.0,1296.0,1296.0,1.0
17.0,717.0,717.0,1.0
17.0,492.0,576.0,0.8541666666666666
18.0,576.0,627.0,0.9186602870813396
18.0,936.0,936.0,1.0
13.0,297.0,297.0,1.0
17.0,561.0,561.0,1.0
16.0,627.0,627.0,1.0
15.0,279.0,279.0,1.0
18.0,789.0,789.0,1.0
17.0,837.0,837.0,1.0
17.0,726.0,726.0,1.0
15.0,378.0,378.0,1.0
14.0,282.0,282.0,1.0
17.0,801.0,801.0,1.0
16.0,564.0,564.0,1.0
14.0,288.0,351.0,0.8205128205128205
19.0,774.0,873.0,0.8865979381443299
20.0,1137.0,1137.0,1.0
17.0,588.0,588.0,1.0
16.0,489.0,489.0,1.0
16.0,378.0,393.0,0.9618320610687024
17.0,0.0,399.0,0.0
19.0,510.0,579.0,0.8808290155440415
14.0,90.0,204.0,0.4411764705882353
13.0,279.0,279.0,1.0
14.0,339.0,339.0,1.0
14.0,234.0,234.0,1.0
20.0,996.0,996.0,1.0
13.0,189.0,252.0,0.75
15.0,426.0,426.0,1.0
15.0,357.0,357.0,1.0
18.0,486.0,486.0,1.0
11.0,0.0,84.0,0.0
11.0,0.0,129.0,0.0
12.0,111.0,138.0,0.8043478260869565
15.0,450.0,450.0,1.0
17.0,705.0,705.0,1.0
15.0,384.0,384.0,1.0
13.0,231.0,276.0,0.8369565217391305
12.0,0.0,156.0,0.0
14.0,195.0,195.0,1.0
19.0,909.0,909.0,1.0
20.0,807.0,807.0,1.0
12.0,273.0,273.0,1.0
15.0,0.0,366.0,0.0
18.0,732.0,732.0,1.0
17.0,450.0,522.0,0.8620689655172413
17.0,789.0,789.0,1.0
18.0,582.0,582.0,1.0
16.0,438.0,438.0,1.0
19.0,963.0,963.0,1.0
15.0,357.0,393.0,0.9083969465648856
19.0,822.0,822.0,1.0
16.0,498.0,498.0,1.0
14.0,303.0,303.0,1.0
17.0,690.0,690.0,1.0
16.0,477.0,477.0,1.0
9.0,93.0,99.0,0.9393939393939394
11.0,0.0,174.0,0.0
12.0,189.0,189.0,1.0
13.0,219.0,240.0,0.9125
20.0,1065.0,1065.0,1.0
19.0,681.0,693.0,0.9826839826839828
17.0,588.0,615.0,0.9560975609756096
18.0,630.0,630.0,1.0
13.0,210.0,243.0,0.8641975308641975
15.0,411.0,441.0,0.9319727891156464
18.0,615.0,615.0,1.0
13.0,360.0,360.0,1.0
16.0,573.0,573.0,1.0
17.0,777.0,777.0,1.0
19.0,840.0,840.0,1.0
14.0,339.0,339.0,1.0
13.0,312.0,312.0,1.0
11.0,138.0,138.0,1.0
18.0,999.0,999.0,1.0
18.0,969.0,969.0,1.0
13.0,264.0,264.0,1.0
11.0,111.0,135.0,0.8222222222222222
18.0,771.0,771.0,1.0
17.0,663.0,675.0,0.9822222222222222
14.0,210.0,228.0,0.9210526315789472
18.0,870.0,870.0,1.0
13.0,0.0,237.0,0.0
17.0,609.0,609.0,1.0
16.0,429.0,492.0,0.8719512195121951
17.0,684.0,684.0,1.0
15.0,279.0,351.0,0.7948717948717948
18.0,786.0,786.0,1.0
14.0,324.0,360.0,0.9
19.0,936.0,936.0,1.0
14.0,297.0,333.0,0.8918918918918919
11.0,168.0,186.0,0.9032258064516128
18.0,819.0,819.0,1.0
19.0,756.0,756.0,1.0
17.0,804.0,804.0,1.0
15.0,543.0,543.0,1.0
14.0,435.0,441.0,0.9863945578231292
18.0,570.0,630.0,0.9047619047619048
20.0,975.0,975.0,1.0
13.0,342.0,342.0,1.0
16.0,528.0,528.0,1.0
18.0,738.0,738.0,1.0
14.0,0.0,219.0,0.0
17.0,483.0,483.0,1.0
13.0,327.0,327.0,1.0
12.0,153.0,153.0,1.0
15.0,378.0,408.0,0.9264705882352942
16.0,528.0,528.0,1.0
19.0,678.0,828.0,0.8188405797101449
16.0,294.0,456.0,0.6447368421052632
13.0,186.0,222.0,0.8378378378378378
16.0,540.0,540.0,1.0
12.0,216.0,216.0,1.0
13.0,381.0,381.0,1.0
16.0,474.0,474.0,1.0
15.0,414.0,414.0,1.0
10.0,123.0,123.0,1.0
13.0,222.0,222.0,1.0
16.0,495.0,495.0,1.0
13.0,237.0,237.0,1.0
19.0,921.0,921.0,1.0
17.0,642.0,642.0,1.0
20.0,984.0,1005.0,0.9791044776119404
17.0,576.0,576.0,1.0
21.0,1314.0,1314.0,1.0
12.0,288.0,288.0,1.0
15.0,258.0,492.0,0.524390243902439
15.0,0.0,252.0,0.0
17.0,657.0,657.0,1.0
15.0,144.0,372.0,0.3870967741935484
13.0,279.0,279.0,1.0
14.0,285.0,285.0,1.0
12.0,177.0,180.0,0.9833333333333332
16.0,519.0,519.0,1.0
15.0,216.0,246.0,0.8780487804878049
18.0,771.0,771.0,1.0
15.0,462.0,462.0,1.0
15.0,417.0,417.0,1.0
16.0,474.0,474.0,1.0
14.0,423.0,423.0,1.0
18.0,432.0,603.0,0.7164179104477612
10.0,153.0,153.0,1.0
14.0,189.0,240.0,0.7875
16.0,612.0,612.0,1.0
15.0,315.0,315.0,1.0
17.0,435.0,483.0,0.9006211180124224
8.0,99.0,99.0,1.0
19.0,927.0,927.0,1.0
9.0,0.0,108.0,0.0
20.0,1260.0,1260.0,1.0
17.0,462.0,462.0,1.0
11.0,141.0,144.0,0.9791666666666666
17.0,354.0,459.0,0.7712418300653595
16.0,393.0,429.0,0.916083916083916
20.0,1020.0,1020.0,1.0
17.0,654.0,654.0,1.0
16.0,453.0,456.0,0.993421052631579
18.0,660.0,660.0,1.0
16.0,465.0,465.0,1.0
14.0,198.0,270.0,0.7333333333333333
17.0,723.0,723.0,1.0
21.0,1458.0,1458.0,1.0
8.0,27.0,63.0,0.4285714285714285
12.0,0.0,93.0,0.0
16.0,561.0,561.0,1.0
13.0,150.0,198.0,0.7575757575757576
18.0,750.0,750.0,1.0
18.0,807.0,807.0,1.0
19.0,819.0,819.0,1.0
19.0,1083.0,1083.0,1.0
14.0,327.0,327.0,1.0
13.0,300.0,312.0,0.9615384615384616
13.0,21.0,93.0,0.2258064516129032
14.0,270.0,270.0,1.0
23.0,1629.0,1629.0,1.0
15.0,387.0,387.0,1.0
14.0,444.0,444.0,1.0
15.0,654.0,654.0,1.0
18.0,618.0,618.0,1.0
20.0,1053.0,1053.0,1.0
15.0,519.0,519.0,1.0
16.0,495.0,495.0,1.0
12.0,66.0,108.0,0.6111111111111112
14.0,270.0,270.0,1.0
22.0,1389.0,1389.0,1.0
15.0,351.0,351.0,1.0
16.0,540.0,540.0,1.0
13.0,114.0,237.0,0.4810126582278481
16.0,480.0,480.0,1.0
15.0,459.0,459.0,1.0
15.0,168.0,282.0,0.5957446808510638
12.0,45.0,102.0,0.4411764705882353
16.0,552.0,552.0,1.0
15.0,555.0,555.0,1.0
16.0,471.0,471.0,1.0
16.0,123.0,219.0,0.5616438356164384
18.0,624.0,681.0,0.9162995594713657
18.0,465.0,480.0,0.96875
11.0,0.0,114.0,0.0
18.0,789.0,789.0,1.0
14.0,225.0,330.0,0.6818181818181818
16.0,633.0,633.0,1.0
18.0,774.0,774.0,1.0
16.0,579.0,579.0,1.0
18.0,834.0,834.0,1.0
16.0,402.0,402.0,1.0
15.0,387.0,387.0,1.0
13.0,345.0,345.0,1.0
13.0,87.0,195.0,0.4461538461538462
15.0,429.0,429.0,1.0
12.0,213.0,213.0,1.0
21.0,1335.0,1335.0,1.0
19.0,1119.0,1119.0,1.0
16.0,468.0,468.0,1.0
20.0,708.0,708.0,1.0
18.0,732.0,768.0,0.953125
16.0,327.0,327.0,1.0
16.0,585.0,585.0,1.0
18.0,408.0,459.0,0.8888888888888888
21.0,1305.0,1305.0,1.0
14.0,345.0,345.0,1.0
15.0,0.0,153.0,0.0
18.0,840.0,840.0,1.0
13.0,390.0,390.0,1.0
15.0,300.0,300.0,1.0
16.0,684.0,684.0,1.0
20.0,771.0,771.0,1.0
20.0,177.0,567.0,0.3121693121693121
15.0,387.0,387.0,1.0
18.0,705.0,705.0,1.0
13.0,216.0,300.0,0.72
16.0,276.0,297.0,0.9292929292929292
20.0,723.0,909.0,0.7953795379537953
16.0,645.0,645.0,1.0
17.0,564.0,564.0,1.0
13.0,327.0,327.0,1.0
14.0,303.0,315.0,0.961904761904762
12.0,219.0,219.0,1.0
11.0,0.0,168.0,0.0
15.0,426.0,426.0,1.0
17.0,690.0,690.0,1.0
14.0,450.0,450.0,1.0
10.0,0.0,87.0,0.0
16.0,339.0,384.0,0.8828125
15.0,333.0,333.0,1.0
14.0,297.0,309.0,0.9611650485436892
19.0,744.0,744.0,1.0
10.0,126.0,150.0,0.84
15.0,0.0,144.0,0.0
15.0,372.0,372.0,1.0
17.0,681.0,681.0,1.0
21.0,1353.0,1353.0,1.0
20.0,1071.0,1071.0,1.0
21.0,939.0,939.0,1.0
14.0,267.0,267.0,1.0
20.0,645.0,783.0,0.8237547892720306
19.0,780.0,780.0,1.0
15.0,450.0,450.0,1.0
13.0,354.0,354.0,1.0
15.0,372.0,372.0,1.0
23.0,1821.0,1821.0,1.0
20.0,906.0,906.0,1.0
19.0,816.0,816.0,1.0
16.0,543.0,543.0,1.0
18.0,984.0,984.0,1.0
19.0,1044.0,1044.0,1.0
15.0,636.0,636.0,1.0
15.0,312.0,492.0,0.6341463414634146
17.0,609.0,609.0,1.0
16.0,543.0,543.0,1.0
21.0,1386.0,1386.0,1.0
17.0,564.0,564.0,1.0
19.0,567.0,567.0,1.0
21.0,1320.0,1320.0,1.0
17.0,369.0,462.0,0.7987012987012987
16.0,312.0,507.0,0.6153846153846154
17.0,657.0,657.0,1.0
16.0,561.0,561.0,1.0
15.0,252.0,327.0,0.7706422018348624
18.0,678.0,678.0,1.0
12.0,252.0,252.0,1.0
13.0,366.0,366.0,1.0
14.0,267.0,267.0,1.0
12.0,234.0,234.0,1.0
14.0,285.0,285.0,1.0
18.0,807.0,807.0,1.0
20.0,1173.0,1173.0,1.0
11.0,147.0,147.0,1.0
14.0,375.0,375.0,1.0
16.0,468.0,483.0,0.968944099378882
14.0,252.0,252.0,1.0
18.0,546.0,546.0,1.0
12.0,0.0,207.0,0.0
19.0,792.0,792.0,1.0
20.0,1140.0,1140.0,1.0
14.0,0.0,186.0,0.0
17.0,714.0,714.0,1.0
18.0,702.0,750.0,0.936
15.0,0.0,498.0,0.0
17.0,615.0,654.0,0.9403669724770642
16.0,522.0,522.0,1.0
14.0,0.0,147.0,0.0
19.0,1065.0,1065.0,1.0
9.0,66.0,66.0,1.0
16.0,537.0,537.0,1.0
15.0,339.0,372.0,0.9112903225806452
18.0,594.0,759.0,0.782608695652174
14.0,468.0,492.0,0.951219512195122
15.0,507.0,507.0,1.0
17.0,672.0,672.0,1.0
20.0,999.0,999.0,1.0
16.0,423.0,423.0,1.0
12.0,0.0,237.0,0.0
11.0,114.0,117.0,0.9743589743589745
14.0,378.0,378.0,1.0
16.0,405.0,453.0,0.8940397350993378
16.0,621.0,621.0,1.0
19.0,879.0,879.0,1.0
18.0,663.0,663.0,1.0
18.0,780.0,780.0,1.0
12.0,291.0,291.0,1.0
17.0,570.0,570.0,1.0
16.0,345.0,468.0,0.7371794871794872
16.0,276.0,441.0,0.6258503401360545
17.0,438.0,438.0,1.0
13.0,243.0,243.0,1.0
15.0,459.0,459.0,1.0
18.0,786.0,861.0,0.9128919860627178
16.0,354.0,525.0,0.6742857142857143
